session;task;date;position;dorsal;player;total_distance;minute_distance;num_dec_expl;num_acc_expl;distance_vrange2;distance_vrange3;distance_vrange1;player_load;hr_max;hid_intervals;max_acc;hsr;max_dec;max_speed;distance_vrange6;average_speed;num_acc;hmld_time;hmld;hmld_count;num_hids;num_dec;distance_vrange4;distance_vrange5;sprints;zone1_hsr_distance;num_hsr;zone2_hsr_distance;zone4_hsr_distance
Partido x R.C Recreativo de Huelva;Compensatorio;2025-03-16;forward/EI;21.000;Sito;0.659;124.754;0.000;6.000;0.074;0.043;0.066;0.000;0.000;0.285;3,745;0.155;-2,115;22.921;0.000;0.000;0.000;0.860;0.231;14.000;7.000;1.000;0.240;0.161;0.000;0.000;7.000;0.000;0.000
Partido x U.D Ibiza;1a Parte;2025-03-23;defender/CDE;4.000;A. Hernández;5.345;108.995;71.000;73.000;1.226;2.220;0.672;0.000;0.000;3.308;4,351;0.178;-5,781;29.333;0.073;0.000;82.000;6.123;1.117;315.000;14.000;75.000;1.017;0.105;5.000;0.000;14.000;0.025;0.078
Partido x U.D Ibiza;1a Parte;2025-03-23;midfield/MC;5.000;Llonch;5.397;110.058;94.000;64.000;1.333;2.072;0.715;0.000;102.000;2.610;5,136;0.210;-6,250;26.752;0.062;0.000;85.000;6.662;1.236;335.000;18.000;74.000;1.030;0.161;7.000;0.005;18.000;0.032;0.114
Partido x U.D Ibiza;1a Parte;2025-03-23;midfield/MC;6.000;Julio;5.754;117.338;66.000;69.000;1.243;2.306;0.655;0.000;83.000;3.625;4,792;0.197;-6,007;27.842;0.059;0.000;73.000;5.835;1.173;284.000;13.000;63.000;1.319;0.138;4.000;0.000;13.000;0.132;0.020
Partido x U.D Ibiza;1a Parte;2025-03-23;forward/EI;10.000;Borja M.;5.563;113.449;54.000;54.000;1.693;2.003;0.619;0.000;0.000;2.251;4,952;0.370;-5,707;30.429;0.152;0.000;59.000;5.360;1.184;234.000;21.000;46.000;0.810;0.219;9.000;0.000;21.000;0.111;0.087
Partido x U.D Ibiza;1a Parte;2025-03-23;forward/DC;11.000;Luka Stor;5.400;110.126;61.000;66.000;1.311;2.075;0.629;0.000;97.000;2.527;4,561;0.309;-6,653;28.810;0.162;0.000;70.000;5.472;1.199;264.000;17.000;50.000;1.010;0.151;10.000;0.011;17.000;0.117;0.000
Partido x U.D Ibiza;1a Parte;2025-03-23;defender/CDE;16.000;Nacho;5.139;104.790;57.000;65.000;1.258;2.166;0.626;0.000;0.000;4.045;5,279;0.116;-6,031;30.331;0.043;0.000;78.000;5.797;1.015;278.000;12.000;66.000;0.925;0.078;3.000;0.000;12.000;0.012;0.035
Partido x U.D Ibiza;1a Parte;2025-03-23;midfield/MC;18.000;Burlamaqui;5.804;118.351;88.000;66.000;1.313;2.420;0.645;0.000;50.000;2.817;5,307;0.213;-6,083;30.500;0.090;0.000;91.000;6.097;1.231;323.000;17.000;61.000;1.173;0.126;5.000;0.000;17.000;0.092;0.017
Partido x U.D Ibiza;1a Parte;2025-03-23;defender/CDE;20.000;Miki Codina;5.346;109.020;66.000;43.000;1.448;2.166;0.651;0.000;204.000;2.855;4,587;0.186;-7,938;29.523;0.076;0.000;64.000;4.580;0.917;236.000;17.000;46.000;0.843;0.112;6.000;0.000;17.000;0.000;0.100
Partido x U.D Ibiza;1a Parte;2025-03-23;forward/EI;21.000;Sito;4.230;102.280;76.000;57.000;1.071;1.321;0.634;0.000;0.000;1.976;5,247;0.305;-7,055;28.641;0.131;0.000;53.000;5.150;1.104;245.000;20.000;39.000;0.895;0.178;7.000;0.005;20.000;0.062;0.031
Partido x U.D Ibiza;1a Parte;2025-03-23;midfield/MP;23.000;Ñito González;5.588;113.944;67.000;81.000;1.288;1.880;0.658;0.000;157.000;2.196;4,499;0.366;-5,249;26.372;0.103;0.000;65.000;6.178;1.402;286.000;22.000;51.000;1.333;0.275;8.000;0.008;22.000;0.147;0.027
Partido x U.D Ibiza;2a Parte;2025-03-23;defender/CDE;4.000;A. Hernández;5.217;103.298;59.000;61.000;1.341;2.103;0.691;0.000;0.000;5.165;4,902;0.124;-5,996;27.227;0.049;0.000;52.000;4.418;0.827;226.000;6.000;48.000;0.892;0.084;4.000;0.020;6.000;0.105;0.000
Partido x U.D Ibiza;2a Parte;2025-03-23;midfield/MC;5.000;Llonch;4.706;110.497;62.000;52.000;1.199;1.835;0.572;0.000;129.000;3.594;4,066;0.156;-5,887;27.717;0.045;0.000;61.000;4.713;0.882;239.000;11.000;53.000;0.885;0.116;3.000;0.014;11.000;0.095;0.004
Partido x U.D Ibiza;2a Parte;2025-03-23;midfield/MC;6.000;Julio;5.751;113.860;50.000;51.000;1.230;2.290;0.661;0.000;139.000;3.669;4,402;0.224;-6,448;28.346;0.091;0.000;83.000;5.507;1.117;256.000;14.000;58.000;1.318;0.133;6.000;0.024;14.000;0.140;0.000
Partido x U.D Ibiza;2a Parte;2025-03-23;forward/EI;10.000;Borja M.;5.358;106.091;72.000;72.000;1.496;1.701;0.748;0.000;0.000;1.639;5,520;0.475;-6,703;30.426;0.274;0.000;47.000;6.127;1.466;267.000;28.000;48.000;0.891;0.202;15.000;0.009;28.000;0.211;0.029
Partido x U.D Ibiza;2a Parte;2025-03-23;forward/DC;11.000;Luka Stor;3.728;113.858;48.000;45.000;0.808;1.437;0.440;0.000;186.000;1.494;5,950;0.320;-6,940;31.330;0.152;0.000;44.000;4.033;0.973;182.000;21.000;24.000;0.673;0.173;12.000;0.000;21.000;0.027;0.076
Partido x U.D Ibiza;2a Parte;2025-03-23;defender/CDE;15.000;Álvaro;0.873;95.868;9.000;9.000;0.265;0.351;0.140;0.000;0.000;0.000;3,475;0.000;-5,022;19.605;0.000;0.000;13.000;0.747;0.113;41.000;0.000;10.000;0.096;0.000;0.000;0.000;0.000;0.000;0.000
Partido x U.D Ibiza;2a Parte;2025-03-23;defender/CDE;16.000;Nacho;5.304;105.007;61.000;50.000;1.487;2.052;0.640;0.000;0.000;2.940;5,107;0.201;-6,101;28.553;0.060;0.000;55.000;4.630;0.927;223.000;17.000;40.000;0.866;0.143;4.000;0.016;17.000;0.166;0.019
Partido x U.D Ibiza;2a Parte;2025-03-23;midfield/MC;18.000;Burlamaqui;5.825;115.340;83.000;63.000;1.284;2.237;0.732;0.000;0.000;1.859;5,278;0.378;-7,357;29.283;0.181;0.000;84.000;6.283;1.403;307.000;26.000;51.000;1.139;0.204;10.000;0.014;26.000;0.176;0.014
Partido x U.D Ibiza;2a Parte;2025-03-23;defender/CDE;20.000;Miki Codina;3.713;113.383;48.000;32.000;0.853;1.509;0.386;0.000;192.000;2.041;4,043;0.223;-6,105;32.460;0.101;0.000;42.000;3.927;0.857;167.000;15.000;30.000;0.712;0.122;6.000;0.019;15.000;0.137;0.029
Partido x U.D Ibiza;2a Parte;2025-03-23;midfield/MP;23.000;Ñito González;5.075;118.507;52.000;61.000;1.125;1.793;0.504;0.000;168.000;1.698;4,181;0.395;-6,532;30.740;0.145;0.000;57.000;5.767;1.325;247.000;24.000;53.000;1.209;0.250;11.000;0.000;24.000;0.072;0.080
Partido x U.D Ibiza;2a Parte;2025-03-23;forward/ED;26.000;Keyner;1.162;124.288;23.000;17.000;0.214;0.532;0.102;0.000;0.000;1.423;4,085;0.095;-5,586;31.333;0.058;0.000;14.000;1.287;0.312;68.000;5.000;9.000;0.204;0.038;3.000;0.000;5.000;0.026;0.013
Partido x A.D Ceuta;1a Parte;2025-03-28;defender/LTD;2.000;San Emeterio;5.605;117.181;71.000;58.000;1.224;1.951;0.653;0.000;67.000;1.705;4,259;0.355;-6,606;29.300;0.127;0.000;62.000;5.448;1.230;261.000;24.000;46.000;1.343;0.243;9.000;0.135;24.000;0.147;0.055
Partido x A.D Ceuta;1a Parte;2025-03-28;defender/LTD;2.000;San Emeterio;5.605;117.181;71.000;58.000;1.224;1.951;0.653;0.000;67.000;1.705;4,259;0.355;-6,606;29.300;0.127;0.000;62.000;5.448;1.230;261.000;24.000;46.000;1.343;0.243;9.000;0.135;24.000;0.147;0.055
Partido x A.D Ceuta;1a Parte;2025-03-28;defender/CDE;4.000;A. Hernández;5.047;105.512;69.000;59.000;1.184;1.829;0.758;0.000;55.000;2.986;4,467;0.198;-5,593;29.296;0.093;0.000;64.000;5.055;1.025;249.000;15.000;42.000;1.011;0.109;9.000;0.029;15.000;0.021;0.067
Partido x A.D Ceuta;1a Parte;2025-03-28;defender/CDE;4.000;A. Hernández;5.047;105.512;69.000;59.000;1.184;1.829;0.758;0.000;55.000;2.986;4,467;0.198;-5,593;29.296;0.093;0.000;64.000;5.055;1.025;249.000;15.000;42.000;1.011;0.109;9.000;0.029;15.000;0.021;0.067
Partido x A.D Ceuta;1a Parte;2025-03-28;midfield/MC;5.000;Llonch;6.128;128.119;83.000;64.000;1.219;2.254;0.638;0.000;179.000;1.709;4,403;0.311;-7,035;27.072;0.074;0.000;69.000;6.755;1.456;306.000;24.000;66.000;1.595;0.242;4.000;0.004;24.000;0.191;0.026
Partido x A.D Ceuta;1a Parte;2025-03-28;midfield/MC;5.000;Llonch;6.128;128.119;83.000;64.000;1.219;2.254;0.638;0.000;179.000;1.709;4,403;0.311;-7,035;27.072;0.074;0.000;69.000;6.755;1.456;306.000;24.000;66.000;1.595;0.242;4.000;0.004;24.000;0.191;0.026
Partido x A.D Ceuta;1a Parte;2025-03-28;forward/DC;9.000;Loca;4.663;97.477;65.000;45.000;1.327;1.718;0.696;0.000;162.000;2.749;4,744;0.200;-6,323;31.878;0.109;0.000;61.000;4.587;0.943;216.000;13.000;32.000;0.668;0.096;5.000;0.036;13.000;0.139;0.000
Partido x A.D Ceuta;1a Parte;2025-03-28;forward/DC;9.000;Loca;4.663;97.477;65.000;45.000;1.327;1.718;0.696;0.000;162.000;2.749;4,744;0.200;-6,323;31.878;0.109;0.000;61.000;4.587;0.943;216.000;13.000;32.000;0.668;0.096;5.000;0.036;13.000;0.139;0.000
Partido x A.D Ceuta;1a Parte;2025-03-28;forward/EI;10.000;Borja M.;5.368;112.223;72.000;78.000;1.479;1.846;0.687;0.000;163.000;1.852;4,764;0.432;-5,897;30.518;0.246;0.000;49.000;5.938;1.389;263.000;24.000;40.000;0.807;0.191;13.000;0.105;24.000;0.108;0.072
Partido x A.D Ceuta;1a Parte;2025-03-28;forward/EI;10.000;Borja M.;5.368;112.223;72.000;78.000;1.479;1.846;0.687;0.000;163.000;1.852;4,764;0.432;-5,897;30.518;0.246;0.000;49.000;5.938;1.389;263.000;24.000;40.000;0.807;0.191;13.000;0.105;24.000;0.108;0.072
Partido x A.D Ceuta;1a Parte;2025-03-28;forward/DC;11.000;Luka Stor;5.258;109.929;65.000;81.000;1.137;2.181;0.638;0.000;191.000;1.774;4,967;0.324;-5,850;28.356;0.154;0.000;59.000;5.783;1.272;279.000;23.000;51.000;0.940;0.173;13.000;0.065;23.000;0.217;0.000
Partido x A.D Ceuta;1a Parte;2025-03-28;forward/DC;11.000;Luka Stor;5.258;109.929;65.000;81.000;1.137;2.181;0.638;0.000;191.000;1.774;4,967;0.324;-5,850;28.356;0.154;0.000;59.000;5.783;1.272;279.000;23.000;51.000;0.940;0.173;13.000;0.065;23.000;0.217;0.000
Partido x A.D Ceuta;1a Parte;2025-03-28;defender/CDE;16.000;Nacho;4.923;102.924;48.000;39.000;1.165;1.941;0.753;0.000;63.000;3.989;4,817;0.112;-6,572;29.124;0.049;0.000;67.000;4.620;0.852;213.000;9.000;50.000;0.903;0.065;4.000;0.004;9.000;0.025;0.008
Partido x A.D Ceuta;1a Parte;2025-03-28;defender/CDE;16.000;Nacho;4.923;102.924;48.000;39.000;1.165;1.941;0.753;0.000;63.000;3.989;4,817;0.112;-6,572;29.124;0.049;0.000;67.000;4.620;0.852;213.000;9.000;50.000;0.903;0.065;4.000;0.004;9.000;0.025;0.008
Partido x A.D Ceuta;1a Parte;2025-03-28;midfield/MC;18.000;Burlamaqui;5.065;105.892;66.000;65.000;1.301;1.811;0.772;0.000;0.000;2.257;4,810;0.324;-6,751;30.615;0.156;0.000;51.000;5.275;1.177;253.000;21.000;50.000;0.825;0.168;7.000;0.000;21.000;0.232;0.042
Partido x A.D Ceuta;1a Parte;2025-03-28;midfield/MC;18.000;Burlamaqui;5.065;105.892;66.000;65.000;1.301;1.811;0.772;0.000;0.000;2.257;4,810;0.324;-6,751;30.615;0.156;0.000;51.000;5.275;1.177;253.000;21.000;50.000;0.825;0.168;7.000;0.000;21.000;0.232;0.042
Partido x A.D Ceuta;1a Parte;2025-03-28;defender/CDE;20.000;Miki Codina;5.210;108.916;66.000;60.000;1.194;2.087;0.696;0.000;80.000;1.947;4,452;0.244;-6,598;31.398;0.085;0.000;59.000;5.113;1.075;260.000;20.000;55.000;0.941;0.163;5.000;0.043;20.000;0.138;0.013
Partido x A.D Ceuta;1a Parte;2025-03-28;defender/CDE;20.000;Miki Codina;5.210;108.916;66.000;60.000;1.194;2.087;0.696;0.000;80.000;1.947;4,452;0.244;-6,598;31.398;0.085;0.000;59.000;5.113;1.075;260.000;20.000;55.000;0.941;0.163;5.000;0.043;20.000;0.138;0.013
Partido x A.D Ceuta;1a Parte;2025-03-28;midfield/MP;23.000;Ñito González;5.794;121.126;77.000;67.000;1.215;1.781;0.610;0.000;125.000;1.236;4,925;0.552;-6,286;29.502;0.239;0.000;72.000;6.945;1.732;303.000;36.000;51.000;1.585;0.321;14.000;0.113;36.000;0.325;0.029
Partido x A.D Ceuta;1a Parte;2025-03-28;midfield/MP;23.000;Ñito González;5.794;121.126;77.000;67.000;1.215;1.781;0.610;0.000;125.000;1.236;4,925;0.552;-6,286;29.502;0.239;0.000;72.000;6.945;1.732;303.000;36.000;51.000;1.585;0.321;14.000;0.113;36.000;0.325;0.029
Partido x A.D Ceuta;2a Parte;2025-03-28;defender/LTD;2.000;San Emeterio;3.582;101.488;58.000;42.000;0.738;1.406;0.469;0.000;123.000;3.987;5,060;0.098;-6,131;26.975;0.023;0.000;52.000;4.072;0.772;198.000;8.000;38.000;0.820;0.076;2.000;0.004;8.000;0.017;0.023
Partido x A.D Ceuta;2a Parte;2025-03-28;defender/LTD;2.000;San Emeterio;3.582;101.488;58.000;42.000;0.738;1.406;0.469;0.000;123.000;3.987;5,060;0.098;-6,131;26.975;0.023;0.000;52.000;4.072;0.772;198.000;8.000;38.000;0.820;0.076;2.000;0.004;8.000;0.017;0.023
Partido x A.D Ceuta;2a Parte;2025-03-28;defender/CDE;4.000;A. Hernández;5.482;98.430;64.000;58.000;1.232;2.128;0.828;0.000;68.000;4.339;4,249;0.198;-6,134;31.929;0.075;0.000;76.000;5.242;1.042;260.000;12.000;50.000;1.015;0.127;3.000;0.022;12.000;0.095;0.036
Partido x A.D Ceuta;2a Parte;2025-03-28;defender/CDE;4.000;A. Hernández;5.482;98.430;64.000;58.000;1.232;2.128;0.828;0.000;68.000;4.339;4,249;0.198;-6,134;31.929;0.075;0.000;76.000;5.242;1.042;260.000;12.000;50.000;1.015;0.127;3.000;0.022;12.000;0.095;0.036
Partido x A.D Ceuta;2a Parte;2025-03-28;midfield/MC;5.000;Llonch;2.133;113.849;37.000;20.000;0.407;0.866;0.249;0.000;151.000;3.544;4,248;0.070;-6,991;27.267;0.040;0.000;22.000;1.895;0.377;97.000;3.000;15.000;0.526;0.031;3.000;0.000;3.000;0.047;0.000
Partido x A.D Ceuta;2a Parte;2025-03-28;midfield/MC;5.000;Llonch;2.133;113.849;37.000;20.000;0.407;0.866;0.249;0.000;151.000;3.544;4,248;0.070;-6,991;27.267;0.040;0.000;22.000;1.895;0.377;97.000;3.000;15.000;0.526;0.031;3.000;0.000;3.000;0.047;0.000
Partido x A.D Ceuta;2a Parte;2025-03-28;forward/DC;8.000;Nsue;3.980;103.933;45.000;51.000;0.800;1.481;0.594;0.000;88.000;2.607;4,485;0.082;-6,327;23.591;0.006;0.000;46.000;3.797;0.737;186.000;11.000;33.000;0.987;0.085;0.000;0.000;11.000;0.021;0.008
Partido x A.D Ceuta;2a Parte;2025-03-28;forward/DC;8.000;Nsue;3.980;103.933;45.000;51.000;0.800;1.481;0.594;0.000;88.000;2.607;4,485;0.082;-6,327;23.591;0.006;0.000;46.000;3.797;0.737;186.000;11.000;33.000;0.987;0.085;0.000;0.000;11.000;0.021;0.008
Partido x A.D Ceuta;2a Parte;2025-03-28;forward/DC;9.000;Loca;2.613;78.019;20.000;30.000;0.659;0.970;0.548;0.000;166.000;4.076;4,186;0.069;-4,540;28.361;0.037;0.000;32.000;2.515;0.483;119.000;7.000;30.000;0.319;0.056;3.000;0.000;7.000;0.000;0.000
Partido x A.D Ceuta;2a Parte;2025-03-28;forward/DC;9.000;Loca;2.613;78.019;20.000;30.000;0.659;0.970;0.548;0.000;166.000;4.076;4,186;0.069;-4,540;28.361;0.037;0.000;32.000;2.515;0.483;119.000;7.000;30.000;0.319;0.056;3.000;0.000;7.000;0.000;0.000
Partido x A.D Ceuta;2a Parte;2025-03-28;forward/EI;10.000;Borja M.;1.989;109.685;23.000;26.000;0.503;0.669;0.242;0.000;148.000;0.949;5,215;0.125;-5,860;26.154;0.042;0.000;24.000;2.017;0.467;101.000;11.000;17.000;0.427;0.085;5.000;0.024;11.000;0.085;0.000
Partido x A.D Ceuta;2a Parte;2025-03-28;forward/EI;10.000;Borja M.;1.989;109.685;23.000;26.000;0.503;0.669;0.242;0.000;148.000;0.949;5,215;0.125;-5,860;26.154;0.042;0.000;24.000;2.017;0.467;101.000;11.000;17.000;0.427;0.085;5.000;0.024;11.000;0.085;0.000
Partido x A.D Ceuta;2a Parte;2025-03-28;forward/DC;11.000;Luka Stor;1.897;104.636;28.000;15.000;0.379;0.733;0.243;0.000;187.000;1.459;5,288;0.202;-5,475;28.746;0.088;0.000;20.000;1.955;0.497;82.000;11.000;8.000;0.318;0.116;4.000;0.000;11.000;0.078;0.018
Partido x A.D Ceuta;2a Parte;2025-03-28;forward/DC;11.000;Luka Stor;1.897;104.636;28.000;15.000;0.379;0.733;0.243;0.000;187.000;1.459;5,288;0.202;-5,475;28.746;0.088;0.000;20.000;1.955;0.497;82.000;11.000;8.000;0.318;0.116;4.000;0.000;11.000;0.078;0.018
Partido x A.D Ceuta;2a Parte;2025-03-28;forward/DC;14.000;Modeste;1.778;82.248;16.000;15.000;0.539;0.495;0.395;0.000;91.000;5.712;4,371;0.023;-4,611;25.282;0.005;0.000;17.000;1.290;0.238;71.000;2.000;21.000;0.193;0.019;1.000;0.000;2.000;0.000;0.000
Partido x A.D Ceuta;2a Parte;2025-03-28;forward/DC;14.000;Modeste;1.778;82.248;16.000;15.000;0.539;0.495;0.395;0.000;91.000;5.712;4,371;0.023;-4,611;25.282;0.005;0.000;17.000;1.290;0.238;71.000;2.000;21.000;0.193;0.019;1.000;0.000;2.000;0.000;0.000
Partido x A.D Ceuta;2a Parte;2025-03-28;defender/CDE;16.000;Nacho;5.746;103.171;59.000;52.000;1.379;2.288;0.793;0.000;152.000;3.397;4,859;0.191;-5,817;25.793;0.038;0.000;72.000;5.212;0.991;257.000;15.000;59.000;1.023;0.156;3.000;0.011;15.000;0.060;0.020
Partido x A.D Ceuta;2a Parte;2025-03-28;defender/CDE;16.000;Nacho;5.746;103.171;59.000;52.000;1.379;2.288;0.793;0.000;152.000;3.397;4,859;0.191;-5,817;25.793;0.038;0.000;72.000;5.212;0.991;257.000;15.000;59.000;1.023;0.156;3.000;0.011;15.000;0.060;0.020
Partido x A.D Ceuta;2a Parte;2025-03-28;defender/LTD;17.000;D.Caballo;6.109;109.698;92.000;77.000;1.083;2.330;0.736;0.000;137.000;1.956;4,811;0.398;-6,636;30.924;0.188;0.000;77.000;7.243;1.594;341.000;24.000;71.000;1.483;0.214;11.000;0.044;24.000;0.213;0.000
Partido x A.D Ceuta;2a Parte;2025-03-28;defender/LTD;17.000;D.Caballo;6.109;109.698;92.000;77.000;1.083;2.330;0.736;0.000;137.000;1.956;4,811;0.398;-6,636;30.924;0.188;0.000;77.000;7.243;1.594;341.000;24.000;71.000;1.483;0.214;11.000;0.044;24.000;0.213;0.000
Partido x A.D Ceuta;2a Parte;2025-03-28;midfield/MC;18.000;Burlamaqui;5.535;99.388;73.000;71.000;1.401;2.092;0.971;0.000;62.000;3.247;4,682;0.229;-6,776;31.296;0.123;0.000;50.000;5.327;1.067;262.000;16.000;52.000;0.758;0.113;5.000;0.002;16.000;0.158;0.000
Partido x A.D Ceuta;2a Parte;2025-03-28;midfield/MC;18.000;Burlamaqui;5.535;99.388;73.000;71.000;1.401;2.092;0.971;0.000;62.000;3.247;4,682;0.229;-6,776;31.296;0.123;0.000;50.000;5.327;1.067;262.000;16.000;52.000;0.758;0.113;5.000;0.002;16.000;0.158;0.000
Partido x A.D Ceuta;2a Parte;2025-03-28;midfield/MP;19.000;Alex Mestanza;4.356;114.463;51.000;47.000;0.975;1.533;0.413;0.000;0.000;3.414;5,842;0.174;-6,276;32.081;0.075;0.000;43.000;3.737;0.835;190.000;11.000;38.000;1.193;0.106;3.000;0.010;11.000;0.115;0.000
Partido x A.D Ceuta;2a Parte;2025-03-28;midfield/MP;19.000;Alex Mestanza;4.517;81.103;51.000;47.000;0.996;1.556;0.443;0.000;0.000;3.414;5,842;0.176;-6,276;32.081;0.076;0.000;44.000;3.747;0.845;191.000;11.000;38.000;1.211;0.108;3.000;0.010;11.000;0.116;0.000
Partido x A.D Ceuta;2a Parte;2025-03-28;midfield/MP;22.000;S. Montero;4.082;109.349;58.000;54.000;0.847;1.406;0.576;0.000;198.000;2.089;4,664;0.239;-5,665;27.458;0.064;0.000;51.000;4.580;0.993;224.000;18.000;43.000;0.990;0.180;3.000;0.000;18.000;0.078;0.016
Partido x A.D Ceuta;2a Parte;2025-03-28;midfield/MP;22.000;S. Montero;4.082;109.349;58.000;54.000;0.847;1.406;0.576;0.000;198.000;2.089;4,664;0.239;-5,665;27.458;0.064;0.000;51.000;4.580;0.993;224.000;18.000;43.000;0.990;0.180;3.000;0.000;18.000;0.078;0.016
Partido x A.D Ceuta;2a Parte;2025-03-28;midfield/MP;23.000;Ñito González;5.693;102.220;74.000;72.000;1.318;1.976;0.719;0.000;171.000;2.860;4,642;0.247;-6,783;29.482;0.067;0.000;75.000;6.167;1.299;292.000;18.000;53.000;1.363;0.190;5.000;0.018;18.000;0.109;0.014
Partido x A.D Ceuta;2a Parte;2025-03-28;midfield/MP;23.000;Ñito González;5.693;102.220;74.000;72.000;1.318;1.976;0.719;0.000;171.000;2.860;4,642;0.247;-6,783;29.482;0.067;0.000;75.000;6.167;1.299;292.000;18.000;53.000;1.363;0.190;5.000;0.018;18.000;0.109;0.014
"Partido x Club Atlético de Madrid ""B""";1a Parte;2025-04-04;defender/LTD;2.000;San Emeterio;5.394;111.225;88.000;51.000;1.284;2.154;0.604;0.000;194.000;2.087;4,104;0.229;-6,691;26.810;0.065;0.000;76.000;5.480;1.112;282.000;22.000;45.000;1.069;0.169;6.000;0.021;22.000;0.109;0.056
"Partido x Club Atlético de Madrid ""B""";1a Parte;2025-04-04;midfield/MC;6.000;Julio;5.750;118.549;52.000;54.000;1.187;2.244;0.607;0.000;82.000;3.255;4,326;0.210;-6,084;25.887;0.046;0.000;61.000;5.125;1.040;241.000;15.000;59.000;1.470;0.166;5.000;0.000;15.000;0.094;0.000
"Partido x Club Atlético de Madrid ""B""";1a Parte;2025-04-04;forward/DC;9.000;Loca;4.788;98.712;58.000;58.000;1.089;1.785;0.736;0.000;75.000;3.144;5,119;0.199;-4,956;31.835;0.069;0.000;50.000;4.720;0.989;221.000;15.000;40.000;0.929;0.135;3.000;0.069;15.000;0.085;0.000
"Partido x Club Atlético de Madrid ""B""";1a Parte;2025-04-04;forward/EI;10.000;Borja M.;5.278;108.829;86.000;66.000;1.408;1.785;0.652;0.000;115.000;1.754;5,305;0.428;-6,380;29.761;0.219;0.000;62.000;6.025;1.361;290.000;27.000;49.000;0.918;0.209;16.000;0.000;27.000;0.245;0.006
"Partido x Club Atlético de Madrid ""B""";1a Parte;2025-04-04;forward/DC;11.000;Luka Stor;5.461;112.591;64.000;84.000;1.157;2.321;0.580;0.000;150.000;2.154;5,375;0.254;-5,864;27.398;0.080;0.000;70.000;5.883;1.205;300.000;21.000;61.000;1.072;0.183;7.000;0.055;21.000;0.142;0.000
"Partido x Club Atlético de Madrid ""B""";1a Parte;2025-04-04;defender/CDE;16.000;Nacho;5.108;105.314;62.000;59.000;1.247;2.028;0.682;0.000;0.000;3.827;5,187;0.119;-7,562;28.115;0.038;0.000;65.000;4.665;0.906;242.000;9.000;47.000;0.971;0.090;3.000;0.000;9.000;0.000;0.027
"Partido x Club Atlético de Madrid ""B""";1a Parte;2025-04-04;defender/LTD;17.000;D.Caballo;5.312;109.530;75.000;52.000;1.216;1.994;0.660;0.000;125.000;2.331;4,959;0.309;-6,037;28.970;0.111;0.000;68.000;5.805;1.238;279.000;21.000;63.000;1.088;0.203;10.000;0.029;21.000;0.067;0.074
"Partido x Club Atlético de Madrid ""B""";1a Parte;2025-04-04;midfield/MC;18.000;Burlamaqui;5.546;114.356;71.000;55.000;1.221;2.164;0.666;0.000;54.000;2.242;5,048;0.357;-6,509;28.930;0.164;0.000;70.000;6.157;1.303;280.000;21.000;63.000;1.097;0.196;13.000;0.005;21.000;0.122;0.052
"Partido x Club Atlético de Madrid ""B""";1a Parte;2025-04-04;midfield/MP;19.000;Alex Mestanza;5.678;117.067;82.000;64.000;1.364;2.026;0.595;0.000;0.000;1.708;4,897;0.403;-7,856;33.660;0.192;0.000;65.000;6.020;1.392;283.000;27.000;45.000;1.225;0.214;12.000;0.077;27.000;0.158;0.007
"Partido x Club Atlético de Madrid ""B""";2a Parte;2025-04-04;defender/LTD;2.000;San Emeterio;3.869;95.698;57.000;50.000;0.957;1.316;0.588;0.000;197.000;2.484;4,498;0.211;-5,745;30.037;0.087;0.000;39.000;3.992;0.850;192.000;14.000;32.000;0.727;0.128;5.000;0.071;14.000;0.095;0.000
"Partido x Club Atlético de Madrid ""B""";2a Parte;2025-04-04;midfield/MC;5.000;Llonch;4.173;117.091;58.000;37.000;0.670;1.637;0.531;0.000;80.000;4.242;4,043;0.114;-5,480;25.584;0.029;0.000;60.000;4.328;0.837;214.000;9.000;50.000;1.093;0.093;3.000;0.005;9.000;0.037;0.000
"Partido x Club Atlético de Madrid ""B""";2a Parte;2025-04-04;midfield/MC;6.000;Julio;5.272;99.255;54.000;73.000;1.134;2.109;0.735;0.000;165.000;4.815;4,564;0.114;-6,054;26.730;0.026;0.000;70.000;4.847;0.984;257.000;9.000;51.000;1.139;0.088;1.000;0.019;9.000;0.077;0.000
"Partido x Club Atlético de Madrid ""B""";2a Parte;2025-04-04;forward/DC;8.000;Nsue;2.887;110.790;32.000;33.000;0.590;1.017;0.403;0.000;102.000;2.784;4,184;0.154;-5,361;26.007;0.063;0.000;34.000;3.077;0.665;133.000;8.000;26.000;0.570;0.098;4.000;0.025;8.000;0.000;0.006
"Partido x Club Atlético de Madrid ""B""";2a Parte;2025-04-04;forward/DC;9.000;Loca;3.237;80.077;35.000;38.000;0.830;1.180;0.603;0.000;0.000;4.143;4,382;0.093;-4,874;25.525;0.020;0.000;36.000;2.828;0.555;142.000;8.000;25.000;0.473;0.076;3.000;0.000;8.000;0.000;0.025
"Partido x Club Atlético de Madrid ""B""";2a Parte;2025-04-04;forward/EI;10.000;Borja M.;4.875;91.789;58.000;60.000;1.529;1.470;0.774;0.000;0.000;2.593;4,887;0.247;-5,394;27.953;0.092;0.000;52.000;5.268;1.081;251.000;19.000;62.000;0.780;0.170;7.000;0.039;19.000;0.094;0.017
